,NNs_natlang,NNs_distance,NNs_simil,GO ID
13760,peptidyl lysine palmitoylation,1.1593092539943808,0.46311106116465633,GO:0018029
13761,cellular response to tetracycline,1.1593111584436193,0.4631106527142556,GO:0072746
13762,peptidyl arginine methylation to asymmetrical dimethyl arginine,1.1593145858818952,0.46310991762767423,GO:0019919
13763,regulation of androst 4 ene 3 17 dione biosynthetic process,1.1593189113935354,0.46310898993360883,GO:1903454
13764,regulation of intermediate filament depolymerization,1.1593251097481967,0.46310766057669384,GO:0030842
13765,hematopoietic progenitor cell differentiation,1.159327827357186,0.46310707773534593,GO:0002244
13766,positive regulation of nad metabolic process,1.1593377402572074,0.4631049517436239,GO:1902690
13767,regulation of post lysosomal vacuole size,1.1593409287556744,0.46310426791949544,GO:0044656
13768,regulation of sorocarp development,1.159340969267254,0.46310425923115683,GO:0031156
13769,cellular response to paclitaxel,1.1593429119917051,0.46310384258405435,GO:1905705
13770,chemoattraction of serotonergic neuron axon,1.159359098262312,0.46310037121881387,GO:0036517
13771,epidermis morphogenesis,1.159362628683045,0.4630996140791236,GO:0048730
13772,meiotic dna double strand break clipping,1.1593627310445807,0.4630995921265415,GO:1990898
13773,abaxial cell fate specification,1.1593653989958472,0.46309901995513225,GO:0010158
13774,negative regulation of methane biosynthetic process from dimethyl sulfide,1.159375557761228,0.4630968413094238,GO:1900343
13775,mitotic dna replication initiation,1.159385539244396,0.4630947007035697,GO:1902975
13776,muscle cell fate commitment,1.1593905249599517,0.4630936314859241,GO:0042693
13777,b cell proliferation involved in immune response,1.1593968946440418,0.4630922654748198,GO:0002322
13778,positive regulation of tetrapyrrole biosynthetic process from glutamate,1.159408688536163,0.4630897362360285,GO:1901412
13779,protein maturation by 4fe 4s cluster transfer,1.1594099410551337,0.46308946763085607,GO:0106035
13780,cytosolic lipolysis,1.159417878737169,0.46308776538647617,GO:0061725
13781,regulation of immunoglobulin production,1.1594270392130617,0.4630858009282036,GO:0002637
13782,regulation of interleukin 27 biosynthetic process,1.1594338768528205,0.4630843346115369,GO:0045531
13783,cerebellar molecular layer morphogenesis,1.1594414519516243,0.4630827101592574,GO:0021687
13784,regulation of cellular response to manganese ion,1.1594535135378519,0.46308012361965184,GO:1905802
13785,positive regulation of antigen processing and presentation of peptide antigen via mhc class i,1.159458174053817,0.4630791242058474,GO:0002591
13786,positive regulation of delayed rectifier potassium channel activity,1.159459372608379,0.4630788671852228,GO:1902261
13787,neural crest cell delamination,1.159460221051342,0.4630786852434568,GO:0036032
13788,calcium activated phospholipid scrambling,1.1594603716851748,0.46307865294125844,GO:0061588
13789,lymphangiogenesis,1.1594648999368893,0.4630776818966704,GO:0001946
13790,positive regulation of appetite,1.159465824707719,0.4630774835880298,GO:0032100
13791,regulation of interleukin 6 biosynthetic process,1.1594661754018636,0.46307740838492456,GO:0045408
13792,regulation of sexual sporulation resulting in formation of a cellular spore,1.15946728390128,0.4630771706776711,GO:0043940
13793,cerebral cortex tangential migration using cell axon interactions,1.1594729621837088,0.46307595302734283,GO:0021824
13794,positive regulation of uterine smooth muscle contraction,1.1594781269401975,0.4630748455030279,GO:0070474
13795,premeiotic dna replication dna ligation,1.1594793254824198,0.4630745884897989,GO:1902972
13796,regulation of eye pigmentation,1.1594872583203872,0.46307288739354874,GO:0048073
13797,rounding by symbiont of host cells,1.1594928002588265,0.4630716990027217,GO:0044054
13798,regulation of phragmoplast microtubule organization,1.1594953245400295,0.463071157708109,GO:2000694
13799,positive regulation of reverse cholesterol transport,1.1594962319142117,0.46307096313550133,GO:1903064
13800,protein nitrosylation,1.1595030266881923,0.463069506104651,GO:0017014
13801,metanephric connecting tubule development,1.159508613382002,0.4630683081341834,GO:0072286
13802,trigeminal sensory nucleus development,1.1595115444126265,0.46306767962752143,GO:0021730
13803,cellular response to prostaglandin stimulus,1.159522841281264,0.46306525723371883,GO:0071379
13804,regulation of relaxation of muscle,1.1595285602036451,0.46306403093168597,GO:1901077
13805,regulation of synaptic plasticity by chemical substance,1.1595612725335753,0.46305701658874915,GO:0051913
13806,hepatocyte apoptotic process,1.1595627929824968,0.4630566905715832,GO:0097284
13807,epithelial cilium movement,1.1595722171602758,0.46305466983407834,GO:0003351
13808,clearance of foreign intracellular dna by conversion of dna cytidine to uridine,1.1595839104626304,0.463052162574122,GO:0044356
13809,positive regulation of corticotropin releasing hormone secretion,1.159600448769441,0.4630486165020982,GO:0051466
13810,helper t cell chemotaxis,1.1596100426551603,0.46304655944762013,GO:0035704
13811,autophagy of mitochondrion,1.159618904123411,0.4630446594492559,GO:0000422
13812,kidney rudiment formation,1.1596333184373233,0.463041568891697,GO:0072003
13813,negative regulation of dendritic spine development,1.1596345740045415,0.46304129968883206,GO:0061000
13814,negative regulation of toxin transport,1.1596375223927962,0.46304066753389156,GO:1902008
13815,cell cell adhesion involved in cerebral cortex tangential migration using cell cell interactions,1.1596401043651394,0.4630401139424877,GO:0021832
13816,regulation of mitochondrial membrane permeability involved in programmed necrotic cell death,1.1596429741776617,0.46303949863785937,GO:1902445
13817,amyloid beta clearance by cellular catabolic process,1.1596454159139291,0.4630389751165772,GO:0150094
13818,peptidyl arginine n methylation,1.1596455361856384,0.4630389493297118,GO:0035246
13819,negative regulation of cellular amine metabolic process,1.159648404995931,0.4630383342430613,GO:0033239
13820,regulation of neutrophil mediated killing of gram negative bacterium,1.159649447999935,0.4630381106184184,GO:0070951
13821,regulation of endosome organization,1.1596542775951681,0.463037075134788,GO:1904978
13822,negative regulation of high voltage gated calcium channel activity,1.1596673817875718,0.4630342655693086,GO:1901842
13823,specification of symmetry,1.1596731813478283,0.46303302214268877,GO:0009799
13824,positive regulation of l methionine import across plasma membrane,1.159674024137971,0.46303284144890694,GO:1905626
13825,lung lobe morphogenesis,1.1597054313971442,0.46302610784892345,GO:0060463
13826,regulation of vasoconstriction,1.1597067355378097,0.4630258282502324,GO:0019229
13827,cleavage furrow ingression,1.1597074235257534,0.4630256807505369,GO:0036090
13828,substrate dependent cell migration cell attachment to substrate,1.1597094270664579,0.46302525120627175,GO:0006931
13829,negative regulation of cation transmembrane transport,1.1597103756882465,0.4630250478290751,GO:1904063
13830,lateral sprouting from an epithelium,1.1597121079007044,0.46302467645654205,GO:0060601
13831,positive regulation by symbiont of host resistance gene dependent defense response,1.1597155749281298,0.463023933155308,GO:0052527
13832,release of sequestered calcium ion into cytosol by endoplasmic reticulum,1.1597175646058202,0.4630235065863876,GO:1903514
13833,mitotic cytokinesis,1.1597224098304297,0.4630224678172946,GO:0000281
13834,positive regulation of catalytic activity in other organism involved in symbiotic interaction,1.159726060724208,0.46302168510420993,GO:0043946
13835,adhesion between unicellular organisms via cell wall interaction,1.1597449653832896,0.4630176321872014,GO:0098741
13836,negative regulation of translational initiation in response to starvation,1.1597484462284353,0.4630168859462769,GO:0071263
13837,peptide cross linking via l serine thiazolecarboxylic acid,1.1597489227639768,0.4630167837844004,GO:0018138
13838,cell cell adhesion in response to extracellular stimulus,1.159749083497702,0.46301674932557696,GO:0140039
13839,calcium activated phosphatidylserine scrambling,1.1597496744092974,0.46301662264331866,GO:0061589
13840,regulation of sterol transport,1.1597534528121018,0.46301581261414465,GO:0032371
13841,pronephric distal tubule development,1.159753917158649,0.4630157130658618,GO:0035777
13842,regulation of appressorium maturation on or near host,1.15975398605321,0.46301569829600164,GO:0075036
13843,dorsal appendage formation,1.1597558394576057,0.463015300956953,GO:0046843
13844,mitochondrial double strand break repair,1.1597650725476858,0.4630133215463048,GO:0097551
13845,negative regulation of oxidative stress induced neuron death,1.1597662781201952,0.463013063094204,GO:1903204
13846,negative regulation by symbiont of microbe associated molecular pattern induced host innate immune response,1.1597794091296687,0.46301024807110847,GO:0052034
13847,negative regulation of ecdysteroid metabolic process,1.1597890217319302,0.4630081873451242,GO:0045965
13848,dna methylation involved in gamete generation,1.1597900514761461,0.46300796659218457,GO:0043046
13849,active evasion of host immune response via regulation of host cytokine network,1.1597910123162107,0.4630077606108642,GO:0042785
13850,positive regulation of mannan catabolic process,1.1597913238130744,0.46300769383336404,GO:2000996
13851,positive regulation of acetylcholine uptake,1.159798223773063,0.46300621465140773,GO:0051633
13852,respiratory basal cell differentiation,1.1597994194430121,0.46300595833009744,GO:1902691
13853,primary adaptive immune response involving t cells and b cells,1.159805398766183,0.46300467651912663,GO:0090721
13854,protein containing complex subunit organization,1.1598066159928277,0.46300441557834393,GO:0034600
13855,positive regulation of response to endoplasmic reticulum stress,1.1598101196756903,0.4630036644842449,GO:1905898
13856,microtubule sliding involved in mitotic metaphase chromosome recapture,1.1598172324912284,0.46300213969797616,GO:1905185
13857,n terminal peptidyl leucine methylation,1.1598203431104357,0.46300147287244436,GO:0046896
13858,hindbrain tangential cell migration,1.159822372889983,0.46300103774827317,GO:0021934
13859,salivary nucleus development,1.1598288521805433,0.4629996487871756,GO:0021751
13860,positive regulation of filamentous growth of a population of unicellular organisms in response to heat,1.1598318385590614,0.4629990086020554,GO:1900433
13861,regulation of xylose catabolic process to ethanol,1.159844878936868,0.4629962131781548,GO:1900515
13862,negative regulation of indoleacetic acid biosynthetic process via tryptophan,1.1598462690240092,0.46299591519163064,GO:1901997
13863,regulation of protein modification process,1.1598582534951896,0.4629933461521146,GO:0031399
13864,metanephric proximal straight tubule development,1.1598711244593252,0.46299058711214874,GO:0072230
13865,myoblast fate commitment,1.1598741369309333,0.4629899413587807,GO:0048625
13866,positive regulation of cell proliferation in bone marrow,1.159874689703466,0.4629898228666646,GO:0071864
13867,metanephric nephron morphogenesis,1.1598784507770645,0.4629890166459264,GO:0072273
13868,envenomation resulting in modulation of g protein coupled receptor activity in other organism,1.1598840339160783,0.4629878198538759,GO:0044513
13869,negative regulation of cellulose catabolic process,1.1598843036449706,0.4629877620354124,GO:2000998
13870,single strand break repair via homologous recombination,1.1599012605374985,0.4629841272240133,GO:1990396
13871,regulation of fever generation by prostaglandin biosynthetic process,1.1599056996618484,0.4629831756805672,GO:0100008
13872,neurotransmitter mediated guidance of interneurons involved in substrate independent cerebral cortex tangential migration,1.1599075786574562,0.4629827729117811,GO:0021845
13873,regulation of norepinephrine secretion,1.1599108267421192,0.4629820766759804,GO:0014061
13874,regulation of anterior head development,1.1599310634257298,0.4629777389348544,GO:2000742
13875,regulation of natural killer cell proliferation involved in immune response,1.1599349071300782,0.4629769150444943,GO:0032820
13876,regulation of fatty acid beta oxidation,1.15993581457196,0.4629767205365649,GO:0031998
13877,succinyl coa pathway,1.159938272359602,0.46297619371666604,GO:0006781
13878,renal vesicle progenitor cell differentiation,1.1599411323287152,0.4629755806918042,GO:0072184
13879,trichome differentiation,1.1599491032788118,0.46297387215374464,GO:0048271
13880,amino acid adenylylation by nonribosomal peptide synthase,1.1599493413638404,0.4629738211214609,GO:0043042
13881,positive regulation of synaptic transmission dopaminergic,1.159950722057601,0.46297352517717866,GO:0032226
13882,negative regulation of polyketide biosynthetic process,1.159961997405352,0.4629711083811877,GO:1900733
13883,positive regulation of synaptic transmission glutamatergic,1.1599623609382135,0.4629710304607504,GO:0051968
13884,regulation of relaxation of smooth muscle,1.1599793082747363,0.4629673979602799,GO:1901080
13885,amino acid activation,1.159985306551638,0.4629661123003076,GO:0043038
13886,phosphoenolpyruvate transmembrane import into golgi lumen,1.1599928532129102,0.46296449477253443,GO:1990536
13887,regulation of lymphocyte chemotaxis,1.1600112687855413,0.462960547683738,GO:1901623
13888,negative regulation of gluconate transmembrane transport,1.1600165484871434,0.46295941607502555,GO:0032894
13889,induction of conjugation upon carbon starvation,1.1600167862888786,0.46295936510664737,GO:0031141
13890,meiotic recombination nodule assembly,1.1600184589993,0.46295900659260253,GO:0007146
13891,detection of increased carbon dioxide by carotid body chemoreceptor signaling,1.160019523364059,0.4629587784663073,GO:0003035
13892,response to gastrin,1.1600199446872441,0.46295868816377667,GO:1990867
13893,regulation of male mating behavior,1.1600239818234823,0.46295782288296844,GO:1902435
13894,cellular response to dsdna,1.1600244961422963,0.46295771264907126,GO:1990786
13895,regulation of endothelial microparticle formation,1.160037749922255,0.46295487198591434,GO:2000335
13896,positive regulation of inflammatory response to antigenic stimulus,1.1600385002169995,0.4629547111773883,GO:0002863
13897,cortical protein anchoring,1.1600440437603017,0.46295352304907406,GO:0032065
13898,negative regulation of cholesterol biosynthetic process,1.1600471356230315,0.4629528603835609,GO:0045541
13899,regulation of defense response to virus,1.160065258981713,0.4629489761209414,GO:0050688
13900,positive regulation of neuron death,1.1600695487526655,0.4629480567315303,GO:1901216
13901,positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii,1.1600697365039465,0.4629480164925096,GO:0002582
13902,bud dilation involved in lung branching,1.1600707283730811,0.4629478039143554,GO:0060503
13903,regulation of 17 methylnonadec 1 ene metabolic process,1.1600717417529691,0.46294758672620157,GO:1900959
13904,positive regulation of viral life cycle,1.1600723599953133,0.462947454224251,GO:1903902
13905,clearance of cells from fusion plate,1.1600807000688738,0.46294566678370636,GO:0060884
13906,nephrocyte differentiation,1.1600858938991465,0.4629445536514807,GO:0061319
13907,cell proliferation involved in heart valve development,1.160089452896665,0.4629437908967181,GO:2000793
13908,cajal retzius cell differentiation,1.1600918683860129,0.4629432732169787,GO:0021870
13909,forebrain generation of neurons,1.1601079216444534,0.46293983276479866,GO:0021872
13910,regulation of interferon gamma biosynthetic process,1.160108015135138,0.4629398127285035,GO:0045072
13911,somatic embryogenesis,1.1601080436465416,0.46293980661813133,GO:0010262
13912,negative regulation of acetylcholine gated cation channel activity,1.1601093730742105,0.462939521704323,GO:1903049
13913,gins complex assembly,1.1601117340920528,0.46293901570805746,GO:0071165
13914,positive regulation of chlorophyll catabolic process,1.1601167697947088,0.46293793649638537,GO:1903648
13915,cellular response to thyroid stimulating hormone,1.160131564620544,0.4629347658162957,GO:1904401
13916,regulation of uracil import across plasma membrane,1.1601363678166394,0.46293373645236635,GO:1905529
13917,viral dna repair,1.1601430930151535,0.46293229519540213,GO:0046787
13918,dna adp ribosylation,1.1601476249309766,0.4629313239792827,GO:0030592
13919,regulation of sphingomyelin catabolic process,1.1601516126728761,0.46293046938619475,GO:2000754
13920,positive regulation of membrane repolarization during atrial cardiac muscle cell action potential,1.160154824668207,0.46292978104178106,GO:1905002
13921,negative regulation of tridecane biosynthetic process,1.1601704879139139,0.4629264243701915,GO:1900885
13922,positive regulation of potassium proton exchanging atpase activity,1.1601785680126224,0.46292469280445003,GO:1904453
13923,organ boundary specification between lateral organs and the meristem,1.1601843724375784,0.4629234489237544,GO:0010199
13924,regulation of inositol 1 4 5 trisphosphate sensitive calcium release channel activity,1.1601877472700328,0.4629227257046355,GO:0031585
13925,t cell anergy,1.1601885431014123,0.4629225551600631,GO:0002870
13926,regulation of extracellular matrix constituent secretion,1.16019780351309,0.46292057068742426,GO:0003330
13927,medial fin morphogenesis,1.160205109045106,0.4629190051504131,GO:0035141
13928,replication born double strand break repair via sister chromatid exchange,1.1602061593915198,0.4629187800675824,GO:1990414
13929,dendrite morphogenesis,1.1602264850291848,0.46291442445049463,GO:0048813
13930,chemotaxis to camp,1.1602336264602793,0.4629128941199672,GO:0043327
13931,cellular bud neck septin ring organization,1.1602359928463049,0.4629123870315716,GO:0032186
13932,ventricular cardiac muscle cell differentiation,1.1602449274629643,0.4629104724594449,GO:0055012
13933,regulation of amino acid transmembrane transport,1.1602487656103035,0.4629096499992605,GO:1903789
13934,negative regulation of cortisol biosynthetic process,1.1602589876220586,0.46290745958231927,GO:2000065
13935,rna splicing via transesterification reactions with bulged adenosine as nucleophile,1.1602598761827743,0.4629072691786608,GO:0000377
13936,regulation of triglyceride transport,1.1602612223546875,0.4629069807168962,GO:1905883
13937,regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus,1.1602641237346514,0.46290635900169746,GO:1900443
13938,regulation of calcium import into the mitochondrion,1.1602694448913866,0.46290521877481716,GO:0110097
13939,protein stabilization,1.1602733829034768,0.4629043749342353,GO:0050821
13940,positive regulation of cell cycle phase transition,1.1602892835723422,0.4629009677566698,GO:1901989
13941,baroreceptor detection of decreased arterial stretch,1.1602928603419649,0.46290020133737997,GO:0003024
13942,positive regulation of antigen processing and presentation of peptide antigen via mhc class ii,1.1603005814716014,0.4628985468859143,GO:0002588
13943,positive regulation of inflammatory response,1.1603104071695531,0.46289644149342585,GO:0050729
13944,positive regulation of cellotriose catabolic process,1.1603105905741875,0.4628964021947467,GO:2000938
13945,negative regulation of cellular macromolecule biosynthetic process,1.1603275760109883,0.46289276270151797,GO:2000113
13946,regulation of hair follicle maturation,1.1603285093856996,0.4628925627076759,GO:0048819
13947,negative regulation of voltage gated chloride channel activity,1.1603327750761843,0.46289164870200844,GO:1902942
13948,negative regulation of ethylene biosynthetic process,1.1603449443212024,0.46288904122864877,GO:0010366
13949,dna synthesis involved in uv damage excision repair,1.1603474679570984,0.462888500499244,GO:1904161
13950,stabilization of membrane potential,1.1603485207823745,0.462888274914942,GO:0030322
13951,regulation of n n n triacetylfusarinine c biosynthetic process,1.1603587277670202,0.46288608792004426,GO:1900695
13952,sequestering of neurotransmitter,1.1603711520198774,0.46288342587107423,GO:0042137
13953,positive regulation of spermidine biosynthetic process,1.1603734152208656,0.46288294095572596,GO:1901307
13954,rna guanine n7 methylation,1.160374226376892,0.4628827671570005,GO:0036265
13955,socket cell differentiation,1.1603745707615276,0.4628826933690031,GO:0090437
13956,positive regulation of natural killer cell chemotaxis,1.1603746382953244,0.46288267889918616,GO:2000503
13957,positive regulation of growth of symbiont in host,1.16037662134441,0.46288225401073657,GO:0044128
13958,protein keratan sulfate linkage via keratan sulfate d glucuronyl d galactosyl d galactosyl d xylosyl l threonine,1.1603776190364992,0.4628820402453472,GO:0018405
13959,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,1.1603789282925667,0.4628817597245959,GO:0014808
13960,positive regulation of t cell antigen processing and presentation,1.1603795145314362,0.46288163411736927,GO:0002627
13961,negative regulation of fumonisin biosynthetic process,1.160394870871676,0.4628783439004,GO:1900684
13962,recombinational interstrand cross link repair,1.1604020337909438,0.46287680920447016,GO:0036298
13963,desmosome disassembly,1.1604069909496912,0.4628757471111547,GO:0035921
13964,l glutamate import involved in cellular response to nitrogen starvation,1.1604123368018906,0.4628746017440003,GO:1901481
13965,positive regulation of stress fiber assembly,1.1604162174735568,0.4628737703003471,GO:0051496
13966,positive regulation of maltose transport,1.1604256770013108,0.46287174358527733,GO:1902345
13967,marginal zone b cell differentiation,1.1604344851113222,0.4628698564531904,GO:0002315
13968,negative regulation of alkane biosynthetic process,1.160440622313927,0.4628685415704487,GO:1901578
13969,protein lipidation,1.160445240296553,0.4628675521823155,GO:0042050
13970,neural fold hinge point formation,1.1604456975079782,0.4628674542264477,GO:0021504
13971,regulation of plasma membrane sterol distribution,1.1604475923609396,0.46286704826160535,GO:0097036
13972,negative regulation of sulfur amino acid metabolic process,1.1604495136170567,0.46286663664071703,GO:0031336
13973,negative regulation of cap independent translational initiation,1.1604539356201677,0.4628656892482856,GO:1903678
13974,regulation of tube architecture open tracheal system,1.1604612765928715,0.4628641164895293,GO:0035152
13975,positive regulation of fumagillin biosynthetic process,1.1604633870468923,0.4628636643395685,GO:1902092
13976,wing and notum subfield formation,1.1604635213288135,0.4628636355706393,GO:0035309
13977,regulation of cation channel activity,1.1604683997392302,0.4628625904089598,GO:2001257
13978,protein poly adp ribosylation,1.1604719765213771,0.4628618241140632,GO:0070212
13979,modulation by symbiont of host defense related protein level,1.1604773314969477,0.46286067686122023,GO:0033662
13980,positive regulation of ornithine catabolic process,1.1604788422317818,0.46286035320160634,GO:1903268
13981,positive regulation of stress granule assembly,1.1604828147998705,0.46285950212134963,GO:0062029
13982,apoptotic process involved in metanephric collecting duct development,1.1604862001427143,0.4628587768502957,GO:1900204
13983,trichome morphogenesis,1.1604952426135924,0.46285683961529156,GO:0048272
13984,diacylglycerol acyl chain remodeling,1.160498221006161,0.4628562015359088,GO:0036154
13985,positive regulation of dehydroaustinol biosynthetic process,1.1605080571662494,0.4628540942872543,GO:1900651
13986,negative regulation by symbiont of host innate immune response,1.1605096730549562,0.46285374810935337,GO:0052170
13987,bipolar cell growth,1.1605122102318954,0.462853204561462,GO:0042815
13988,regulation of fast twitch skeletal muscle fiber contraction,1.1605140597451558,0.4628528083348624,GO:0031446
13989,establishment of central gap gene boundaries,1.1605185825134778,0.4628518394119212,GO:0007358
13990,negative regulation of neuron projection development,1.1605193882063407,0.462851666806933,GO:0010977
13991,negative regulation by organism of defense related cell wall callose deposition in other organism involved in symbiotic interaction,1.1605201993725027,0.46285149302952044,GO:0052311
13992,regulation of dermatome development,1.1605292970790062,0.4628495440223748,GO:0061183
13993,keratinocyte differentiation,1.1605381084164166,0.46284765637989966,GO:0030216
13994,inhibition of histamine uptake,1.1605489779000404,0.46284532784438726,GO:0051619
13995,positive regulation of eosinophil extravasation,1.1605499224935163,0.462845125488185,GO:2000421
13996,establishment of natural killer cell polarity,1.160552121728465,0.46284465435621586,GO:0001770
13997,positive regulation of cofactor metabolic process,1.160558398879663,0.4628433096363146,GO:0051194
13998,negative regulation of feeding behavior,1.1605656966971247,0.4628417462744634,GO:2000252
13999,regulation of leucine biosynthetic process,1.1605706716710646,0.46284068052565175,GO:2001276
14000,heat shock mediated polytene chromosome puffing,1.1605726590546792,0.46284025478575314,GO:0035080
14001,cellular response to hydrogen sulfide,1.1605729029008531,0.4628402025487632,GO:1904881
14002,actin rod assembly,1.160573968765566,0.46283997421821454,GO:0031247
14003,negative regulation of stomatal opening,1.160581750043869,0.46283830731222997,GO:1902457
14004,oral aboral axis specification,1.1605873183635165,0.46283711447377435,GO:0060834
14005,regulation of l glutamate import across plasma membrane,1.1605905251562418,0.462836427521446,GO:1900920
14006,fatty acid beta oxidation unsaturated even number reductase isomerase pathway,1.160603704794502,0.4628336042287364,GO:0033543
14007,regulation of antifungal peptide secretion,1.1606132814198016,0.4628315527815653,GO:0002800
14008,positive regulation of mannotriose transport,1.1606200704078284,0.4628300984963287,GO:1900329
14009,retinal rod cell differentiation,1.1606365172548958,0.4628265754160756,GO:0060221
14010,induction by organism of defense response of other organism involved in symbiotic interaction,1.1606379956366981,0.46282625873443434,GO:0052251
14011,positive regulation of adult chitin containing cuticle pigmentation,1.1606393124715808,0.4628259766578477,GO:0048084
14012,regulation of heart rate by hormone,1.160645392293103,0.46282467431580493,GO:0003064
14013,heterotypic cell cell adhesion,1.1606553822549768,0.4628225344091411,GO:0034113
14014,b cell adhesion,1.1606569429058966,0.462822200110623,GO:0097323
14015,negative regulation of anthocyanin metabolic process,1.1606622281453973,0.46282106799189493,GO:0031538
14016,protein catabolic process at postsynapse,1.1606667622457318,0.462820096774493,GO:0140249
14017,regulation of golgi lumen acidification,1.1606711194696075,0.46281916344838075,GO:1905526
14018,negative regulation of response to nutrient levels,1.160671130131218,0.46281916116464694,GO:0032108
14019,cellular response to genistein,1.1606719384979836,0.4628189880112766,GO:0071412
14020,positive regulation of collecting lymphatic vessel constriction,1.1606736623340606,0.4628186187634431,GO:1903816
14021,cellular response to interleukin 4,1.160688467043204,0.46281544760057464,GO:0071353
14022,regulation of defecation rhythm,1.160693185522591,0.46281443691328034,GO:2000746
14023,negative regulation of humoral immune response,1.1607070408238649,0.4628114691655311,GO:0002921
14024,positive regulation of aggregation involved in sorocarp development,1.1607072010645145,0.4628114348428748,GO:0110013
14025,negative regulation of antifungal peptide biosynthetic process,1.1607138591333506,0.46281000872604855,GO:0002811
14026,bergmann glial cell differentiation,1.1607160044309337,0.46280954921855605,GO:0060020
14027,regulation of lysosomal lumen ph,1.1607176380752602,0.46280919930416603,GO:0035751
14028,anterior posterior axis specification follicular epithelium,1.1607187098055591,0.46280896974784325,GO:0030714
14029,myoblast fate determination involved in skeletal muscle regeneration,1.160723499909586,0.4628079437474737,GO:0014837
14030,n terminal protein myristoylation,1.1607389854289896,0.46280462690937274,GO:0006499
14031,r7 cell fate commitment,1.1607402116451144,0.46280436426859195,GO:0007465
14032,positive regulation of cell wall polysaccharide catabolic process,1.1607450202373413,0.4628033343287112,GO:2000968
14033,vegetative cell differentiation,1.1607453493188673,0.4628032638437613,GO:0022620
14034,regulation of neurotransmitter levels,1.1607595261767394,0.46280022736699716,GO:0001505
14035,ovarian follicle cell cell adhesion,1.1607661882032456,0.46279880047157523,GO:0007299
14036,negative chemotaxis on or near host,1.1607700489050758,0.462797973577396,GO:0052136
14037,cell growth,1.1607705555558527,0.46279786506196285,GO:0048591
14038,protein glucuronidation,1.160781664281503,0.46279548578662955,GO:0018411
14039,intestinal epithelial cell migration,1.1607837707460344,0.4627950346252087,GO:0061582
14040,metanephric prebend segment development,1.1607855561274056,0.46279465223389216,GO:0072228
14041,somatic diversification of immune receptors via alternate splicing,1.160796084597293,0.4627923972688842,GO:0002563
14042,negative regulation of lactose biosynthetic process,1.1607974801411611,0.4627920983759532,GO:1903535
14043,establishment of sister chromatid cohesion,1.1607978637289027,0.4627920162204777,GO:0034085
14044,polyadenylation dependent rna catabolic process,1.1608041985207465,0.46279065946122505,GO:0043633
14045,cellular response to acetaldehyde,1.1608055816867568,0.46279036322156536,GO:1905641
14046,apoptotic process involved in outflow tract morphogenesis,1.1608074921608935,0.4627899540462812,GO:0003275
14047,cellular response to ceramide,1.1608075471255492,0.4627899422742515,GO:0106097
14048,cardiac right atrium morphogenesis,1.160810708151248,0.46278926526404646,GO:0003213
14049,positive regulation of water channel activity involved in maintenance of lens transparency,1.160817668334698,0.46278777457918574,GO:1902433
14050,neural fold elevation formation,1.1608189810124876,0.46278749343984077,GO:0021502
14051,lipoteichoic acid d alanylation,1.1608196586687924,0.4627873483047012,GO:0036358
14052,ergothioneine biosynthesis from n alpha n alpha n alpha trimethyl l histidine,1.1608284676585412,0.46278546167229695,GO:0052711
14053,negative regulation of glycoprotein metabolic process,1.160848101636885,0.46278125669383247,GO:1903019
14054,negative regulation of olefin biosynthetic process,1.1608510475789824,0.4627806257726093,GO:1900912
14055,modulation of growth of symbiont on or near host,1.1608530714874978,0.46278019232081125,GO:0044139
14056,smooth muscle cell matrix adhesion,1.1608563431014525,0.46277949165501275,GO:0061302
14057,pronuclear migration,1.160857825142968,0.4627791742540198,GO:0035046
14058,nuclear axial expansion,1.1608644366835734,0.46277775830064033,GO:0035191
14059,regulation of calcium ion import,1.1608675970329216,0.4627770814709314,GO:0090279
14060,induction of synaptic plasticity by chemical substance,1.1608700594257322,0.46277655411901897,GO:0051915
14061,response to hypoxia,1.160871525062245,0.46277624023538116,GO:0001666
14062,regulation of blood coagulation intrinsic pathway,1.1608793134049888,0.462774572275514,GO:2000266
14063,regulation of interferon alpha production,1.1608798521049755,0.46277445690738944,GO:0032647
14064,cellular response to vitamin e,1.160898038209951,0.4627705622003257,GO:0071306
14065,cellular response to triglyceride,1.1608993284179272,0.462770285893946,GO:0071401
14066,vesicle mediated transport involved in floral organ abscission,1.1609002717133035,0.4627700838813512,GO:0060858
14067,negative regulation of quinolinate biosynthetic process,1.1609033327131446,0.462769428350337,GO:1904985
14068,negative regulation of intraciliary retrograde transport,1.160911128789433,0.46276775878340326,GO:1905800
14069,negative regulation of defense response to insect,1.1609125031680771,0.4627674644549083,GO:1900366
14070,positive regulation of dna metabolic process,1.1609174376892766,0.46276640771121974,GO:0051054
14071,protein catabolic process at presynapse,1.1609235100129283,0.46276510731007653,GO:0140247
14072,regulation of trna processing,1.1609243156619193,0.4627649347791651,GO:2000235
14073,establishment of lymphocyte polarity,1.160929122348073,0.46276390542295825,GO:0001767
14074,mesonephric nephron morphogenesis,1.1609322827768627,0.46276322861675706,GO:0061228
14075,positive regulation of hemicellulose catabolic process,1.1609519361696694,0.4627590198847828,GO:2000990
14076,midbrain hindbrain boundary development,1.160956817369217,0.4627579745982225,GO:0030917
